[Q14341, instrument, Q128309]
[Q36159, residence, Q37320]
[Q9554, residence, Q6837]
[Q7294, residence, Q1741]
[Q171344, residence, Q84]
[Q8011, residence, Q42053]
[Q79759, residence, Q1170470]
[Q9554, residence, Q7070]
[Q9215, residence, Q84]
[Q937, residence, Q183]
[Q91, residence, Q1204]
[Q9554, residence, Q6837]
[Q9554, residence, Q502926]
[Q855, residence, Q155243]
[Q1997439, residence, Q2658343]
[Q440782, residence, Q910495]
[Q55004, residence, Q487070]
[Q44481, residence, Q467132]
[Q937, residence, Q183]
[Q22566798, residence, Q60]
[Q937, residence, Q1726]
[Q1317, residence, Q889]
[Q4821951, residence, Q4968424]
[Q1001, residence, Q258]
[Q208426, residence, Q218562]
[Q4653, residence, Q1992196]
[Q130586, residence, Q84]
[Q9061, residence, Q84]
[Q34105, residence, Q85]
[Q9554, residence, Q6837]
[Q6916664, residence, Q178283]
[Q9554, residence, Q484870]
[Q937, residence, Q183]
[Q6916664, residence, Q178283]
[Q9554, residence, Q6837]
[Q1997439, residence, Q2658343]
[Q41421, residence, Q659400]
[Q205721, residence, Q172]
[Q507595, residence, Q1447]
[Q44616, residence, Q79873]
[Q34105, residence, Q85]
[Q435501, residence, Q2759]
[Q20254262, residence, Q683525]
[Q937, residence, Q183]
[Q130586, residence, Q84]
[Q5979036, residence, Q30]
[Q937, residence, Q183]
[Q2646, residence, Q24879]
[Q1744, residence, Q60]
[Q242437, residence, Q172]
[Q34105, residence, Q85]
[Q91, residence, Q1204]
[Q9061, residence, Q84]
[Q6916664, residence, Q178283]
[Q937, residence, Q183]
[Q22772088, residence, Q213205]
[Q5979036, residence, Q30]
[Q937, residence, Q183]
[Q440121, residence, Q12439]
[Q369462, participating team, Q106394]
[Q131591, participating team, Q47774]
[Q589997, participating team, Q726080]
[Q131591, participating team, Q47774]
[Q369462, participating team, Q106394]
[Q131591, participating team, Q47774]
[Q589997, participating team, Q726080]
[Q155346, participating team, Q43310]
[Q369462, participating team, Q106394]
[Q369462, participating team, Q106394]
[Q369462, participating team, Q106394]
[Q155346, participating team, Q43310]
[Q369462, participating team, Q106394]
[Q131591, participating team, Q47774]
[Q589997, participating team, Q726080]
[Q131591, participating team, Q47774]
[Q589997, participating team, Q726080]
[Q155346, participating team, Q43310]
[Q2377914, manufacturer, Q530989]
[Q1066681, manufacturer, Q6379823]
[Q295358, manufacturer, Q731471]
[Q4033818, manufacturer, Q324603]
[Q34182458, manufacturer, Q20718]
[Q172742, manufacturer, Q8093]
[Q3878605, manufacturer, Q648280]
[Q568845, manufacturer, Q568840]
[Q1189847, manufacturer, Q660675]
[Q2099630, manufacturer, Q180855]
[Q5191348, manufacturer, Q494839]
[Q171819, manufacturer, Q502121]
[Q2140283, manufacturer, Q1656412]
[Q1066681, manufacturer, Q6379823]
[Q4028490, manufacturer, Q13220673]
[Q1982699, manufacturer, Q1778277]
[Q208173, manufacturer, Q175391]
[Q7578232, manufacturer, Q836947]
[Q174757, manufacturer, Q835702]
[Q15071918, manufacturer, Q689159]
[Q1397981, manufacturer, Q9584]
[Q2377914, manufacturer, Q530989]
[Q976898, manufacturer, Q7233]
[Q9060843, manufacturer, Q501476]
[Q197861, manufacturer, Q54173]
[Q533336, manufacturer, Q66]
[Q3878605, manufacturer, Q648280]
[Q34182458, manufacturer, Q20718]
[Q3878605, manufacturer, Q648280]
[Q7578232, manufacturer, Q836947]
[Q39509243, manufacturer, Q713418]
[Q1328104, manufacturer, Q3348682]
[Q197861, manufacturer, Q54173]
[Q1370611, manufacturer, Q3012930]
[Q5191348, manufacturer, Q494839]
[Q2377914, manufacturer, Q530989]
[Q976898, manufacturer, Q7233]
[Q295358, manufacturer, Q731471]
[Q2377914, manufacturer, Q530989]
[Q1514518, manufacturer, Q648280]
[Q2099630, manufacturer, Q180855]
[Q208173, manufacturer, Q175391]
[Q3878605, manufacturer, Q648280]
[Q1397981, manufacturer, Q9584]
[Q568845, manufacturer, Q568840]
[Q172742, manufacturer, Q8093]
[Q9060843, manufacturer, Q501476]
[Q5455191, manufacturer, Q9296620]
[Q9060843, manufacturer, Q501476]
[Q976898, manufacturer, Q7233]
[Q295358, manufacturer, Q731471]
[Q39509243, manufacturer, Q713418]
[Q1066681, manufacturer, Q6379823]
[Q171819, manufacturer, Q502121]
[Q39509243, manufacturer, Q713418]
[Q1389330, manufacturer, Q991188]
[Q9060843, manufacturer, Q501476]
[Q1536439, manufacturer, Q4409]
[Q21540478, manufacturer, Q1327429]
[Q19862337, manufacturer, Q160120]
[Q1066681, manufacturer, Q6379823]
[Q295358, manufacturer, Q731471]
[Q3504232, manufacturer, Q27061]
[Q1348993, manufacturer, Q747353]
[Q4033818, manufacturer, Q324603]
[Q197861, manufacturer, Q54173]
[Q15071918, manufacturer, Q689159]
[Q34182458, manufacturer, Q20718]
[Q2099630, manufacturer, Q180855]
[Q295358, manufacturer, Q731471]
[Q2377914, manufacturer, Q530989]
[Q976898, manufacturer, Q7233]
[Q277354, manufacturer, Q20165]
[Q208173, manufacturer, Q175391]
[Q5338632, manufacturer, Q1778277]
[Q824748, manufacturer, Q292745]
[Q3486441, manufacturer, Q17152707]
[Q4028490, manufacturer, Q13220673]
[Q976898, manufacturer, Q7233]
[Q824821, manufacturer, Q3378857]
[Q39509243, manufacturer, Q713418]
[Q295358, manufacturer, Q731471]
[Q533336, manufacturer, Q66]
[Q39509243, manufacturer, Q713418]
[Q4650168, manufacturer, Q262737]
[Q533336, manufacturer, Q66]
[Q9060843, manufacturer, Q501476]
[Q976898, manufacturer, Q7233]
[Q824821, manufacturer, Q3378857]
[Q1233731, manufacturer, Q10298933]
[Q208173, manufacturer, Q175391]
[Q19862337, manufacturer, Q160120]
[Q1066681, manufacturer, Q6379823]
[Q824748, manufacturer, Q292745]
[Q21540478, manufacturer, Q1327429]
[Q34182458, manufacturer, Q20718]
[Q5871162, manufacturer, Q4680167]
[Q2140283, manufacturer, Q1656412]
[Q197861, manufacturer, Q54173]
[Q581586, manufacturer, Q546697]
[Q9060843, manufacturer, Q501476]
[Q2617585, manufacturer, Q17190954]
[Q21540478, manufacturer, Q1327429]
[Q2377914, manufacturer, Q530989]
[Q1397981, manufacturer, Q9584]
[Q172742, manufacturer, Q8093]
[Q1514518, manufacturer, Q648280]
[Q1541213, manufacturer, Q35935]
[Q150570, manufacturer, Q1475070]
[Q39509243, manufacturer, Q713418]
[Q39509243, manufacturer, Q713418]
[Q1397981, manufacturer, Q9584]
[Q2377914, manufacturer, Q530989]
[Q172742, manufacturer, Q8093]
[Q34182458, manufacturer, Q20718]
[Q208173, manufacturer, Q175391]
[Q4033818, manufacturer, Q324603]
[Q1514518, manufacturer, Q648280]
[Q1189847, manufacturer, Q660675]
[Q197861, manufacturer, Q54173]
[Q174757, manufacturer, Q835702]
[Q1348993, manufacturer, Q747353]
[Q3504232, manufacturer, Q27061]
[Q1233731, manufacturer, Q10298933]
[Q2377914, manufacturer, Q530989]
[Q3509079, manufacturer, Q309996]
[Q2377914, manufacturer, Q530989]
[Q21540478, manufacturer, Q1327429]
[Q3878605, manufacturer, Q648280]
[Q2140283, manufacturer, Q1656412]
[Q34182458, manufacturer, Q20718]
[Q3637334, manufacturer, Q7138871]
[Q976898, manufacturer, Q7233]
[Q208173, manufacturer, Q175391]
[Q5338632, manufacturer, Q1778277]
[Q208173, manufacturer, Q175391]
[Q34182458, manufacturer, Q20718]
[Q34182458, manufacturer, Q20718]
[Q9060843, manufacturer, Q501476]
[Q2377914, manufacturer, Q530989]
[Q277354, manufacturer, Q20165]
[Q824821, manufacturer, Q3378857]
[Q568845, manufacturer, Q568840]
[Q568845, manufacturer, Q568840]
[Q1397981, manufacturer, Q9584]
[Q39509243, manufacturer, Q713418]
[Q489773, manufacturer, Q1327429]
[Q7578232, manufacturer, Q836947]
[Q1536439, manufacturer, Q4409]
[Q171819, manufacturer, Q502121]
[Q488014, manufacturer, Q1327429]
[Q19862337, manufacturer, Q160120]
[Q568845, manufacturer, Q568840]
[Q533336, manufacturer, Q66]
[Q824821, manufacturer, Q3378857]
[Q533336, manufacturer, Q66]
[Q27921668, manufacturer, Q21095035]
[Q824821, manufacturer, Q3378857]
[Q277354, manufacturer, Q20165]
[Q3509079, manufacturer, Q309996]
[Q7578232, manufacturer, Q836947]
[Q4584264, manufacturer, Q2295400]
[Q172742, manufacturer, Q8093]
[Q2140283, manufacturer, Q1656412]
[Q171819, manufacturer, Q502121]
[Q976898, manufacturer, Q7233]
[Q1066681, manufacturer, Q6379823]
[Q4650168, manufacturer, Q262737]
[Q4650168, manufacturer, Q262737]
[Q9060843, manufacturer, Q501476]
[Q2140283, manufacturer, Q1656412]
[Q150570, manufacturer, Q1475070]
[Q295358, manufacturer, Q731471]
[Q7129609, said to be the same as, Q235155]
[Q596615, said to be the same as, Q34500]
[Q440608, said to be the same as, Q26752]
[Q18073645, said to be the same as, Q2090092]
[Q328804, said to be the same as, Q1564479]
[Q8886, said to be the same as, Q48352]
[Q1056817, said to be the same as, Q47092597]
[Q717056, said to be the same as, Q5942184]
[Q596615, said to be the same as, Q34500]
[Q214672, said to be the same as, Q190123]
[Q12173670, said to be the same as, Q4925477]
[Q7129609, said to be the same as, Q235155]
[Q10862518, said to be the same as, Q4927313]
[Q7129609, said to be the same as, Q235155]
[Q440608, said to be the same as, Q26752]
[Q36392, said to be the same as, Q7913]
[Q16765623, said to be the same as, Q1925936]
[Q7129609, said to be the same as, Q235155]
[Q36392, said to be the same as, Q7913]
[Q16765623, said to be the same as, Q1925936]
[Q60, said to be the same as, Q14435]
[Q8886, said to be the same as, Q48352]
[Q440608, said to be the same as, Q26752]
[Q440608, said to be the same as, Q26752]
[Q717056, said to be the same as, Q5942184]
[Q1056817, said to be the same as, Q47092597]
[Q10862518, said to be the same as, Q4927313]
[Q328804, said to be the same as, Q1564479]
[Q191764, said to be the same as, Q8711543]
[Q968458, said to be the same as, Q1262183]
[Q328804, said to be the same as, Q1564479]
[Q968458, said to be the same as, Q1262183]
[Q4218918, said to be the same as, Q18073645]
[Q16765623, said to be the same as, Q1925936]
[Q7129609, said to be the same as, Q235155]
[Q328804, said to be the same as, Q1564479]
[Q10959890, said to be the same as, Q16871507]
[Q4218918, said to be the same as, Q18073645]
[Q328804, said to be the same as, Q1564479]
[Q191764, said to be the same as, Q8711543]
[Q10862518, said to be the same as, Q4927313]
[Q5880655, said to be the same as, Q6499669]
[Q10959890, said to be the same as, Q16871507]
[Q191764, said to be the same as, Q8711543]
[Q4218918, said to be the same as, Q18073645]
[Q154278, said to be the same as, Q41397]
[Q717056, said to be the same as, Q5942184]
[Q3516835, said to be the same as, Q132781]
[Q18603722, said to be the same as, Q734578]
[Q7129609, said to be the same as, Q235155]
[Q717056, said to be the same as, Q5942184]
[Q5880655, said to be the same as, Q6499669]
[Q1986420, said to be the same as, Q1127748]
[Q10959890, said to be the same as, Q16871507]
[Q1493683, said to be the same as, Q6953272]
[Q968458, said to be the same as, Q1262183]
[Q12173670, said to be the same as, Q4925477]
[Q2487023, said to be the same as, Q200034]
[Q10862518, said to be the same as, Q4927313]
[Q14515330, said to be the same as, Q45967]
[Q36392, said to be the same as, Q7913]
[Q5880655, said to be the same as, Q6499669]
[Q10862518, said to be the same as, Q4927313]
[Q8886, said to be the same as, Q48352]
[Q154278, said to be the same as, Q41397]
[Q345, said to be the same as, Q21532387]
[Q1986420, said to be the same as, Q1127748]
[Q18073645, said to be the same as, Q2090092]
[Q7913, said to be the same as, Q36392]
[Q1518603, said to be the same as, Q131607]
[Q18603722, said to be the same as, Q734578]
[Q3516835, said to be the same as, Q132781]
[Q12173670, said to be the same as, Q4925477]
[Q34990, said to be the same as, Q162062]
[Q10862518, said to be the same as, Q4927313]
[Q10862518, said to be the same as, Q4927313]
[Q16765623, said to be the same as, Q1925936]
[Q154278, said to be the same as, Q41397]
[Q328804, said to be the same as, Q1564479]
[Q968458, said to be the same as, Q1262183]
[Q1493683, said to be the same as, Q6953272]
[Q12173670, said to be the same as, Q4925477]
[Q1056817, said to be the same as, Q47092597]
[Q440608, said to be the same as, Q26752]
[Q7129609, said to be the same as, Q235155]
[Q4218918, said to be the same as, Q18073645]
[Q18073645, said to be the same as, Q2090092]
[Q10959890, said to be the same as, Q16871507]
[Q596615, said to be the same as, Q34500]
[Q18603722, said to be the same as, Q734578]
[Q7129609, said to be the same as, Q235155]
[Q191764, said to be the same as, Q8711543]
[Q227277, said to be the same as, Q1494501]
[Q18603722, said to be the same as, Q734578]
[Q440608, said to be the same as, Q26752]
[Q345, said to be the same as, Q21532387]
[Q14515330, said to be the same as, Q45967]
[Q596615, said to be the same as, Q34500]
[Q18073645, said to be the same as, Q2090092]
[Q5880655, said to be the same as, Q6499669]
[Q191764, said to be the same as, Q8711543]
[Q36392, said to be the same as, Q7913]
[Q10959890, said to be the same as, Q16871507]
[Q16765623, said to be the same as, Q1925936]
[Q3516835, said to be the same as, Q132781]
[Q295615, occupation, Q628099]
[Q582309, occupation, Q1186921]
[Q3470448, occupation, Q628099]
[Q345221, occupation, Q628099]
[Q553621, occupation, Q130857]
[Q542345, occupation, Q628099]
[Q316142, occupation, Q212980]
[Q716282, occupation, Q3282637]
[Q180319, occupation, Q628099]
[Q7330114, occupation, Q7019111]
[Q582309, occupation, Q1186921]
[Q3112340, occupation, Q628099]
[Q345221, occupation, Q628099]
[Q316142, occupation, Q212980]
[Q582309, occupation, Q1186921]
[Q345221, occupation, Q628099]
[Q5569385, occupation, Q628099]
[Q2707810, occupation, Q728711]
[Q3087687, occupation, Q3212640]
[Q5037330, occupation, Q728711]
[Q442184, occupation, Q7622988]
[Q442184, occupation, Q7622988]
[Q218630, occupation, Q484876]
[Q582309, occupation, Q1186921]
[Q390718, occupation, Q10540834]
[Q5037330, occupation, Q728711]
[Q16732935, occupation, Q3387717]
[Q40427, occupation, Q166382]
[Q295615, occupation, Q628099]
[Q5925685, occupation, Q2526255]
[Q1164355, occupation, Q183945]
[Q2707810, occupation, Q728711]
[Q542345, occupation, Q628099]
[Q16224337, occupation, Q3246315]
[Q5569385, occupation, Q628099]
[Q5925685, occupation, Q2526255]
[Q539125, occupation, Q628099]
[Q295615, occupation, Q628099]
[Q436425, occupation, Q948329]
[Q582309, occupation, Q1186921]
[Q1965837, occupation, Q28389]
[Q2707810, occupation, Q728711]
[Q218630, occupation, Q484876]
[Q2707810, occupation, Q728711]
[Q16732935, occupation, Q3387717]
[Q2707810, occupation, Q728711]
[Q442184, occupation, Q7622988]
[Q2707810, occupation, Q728711]
[Q1366385, occupation, Q222344]
[Q390718, occupation, Q10540834]
[Q6406306, occupation, Q19595175]
[Q2707810, occupation, Q728711]
[Q2707810, occupation, Q728711]
[Q553621, occupation, Q130857]
[Q1164355, occupation, Q183945]
[Q5667739, occupation, Q628099]
[Q1164355, occupation, Q183945]
[Q1402747, occupation, Q133485]
[Q40427, occupation, Q166382]
[Q2707810, occupation, Q728711]
[Q5253023, occupation, Q486748]
[Q582309, occupation, Q1186921]
[Q5037330, occupation, Q728711]
[Q42577278, occupation, Q1755412]
[Q539125, occupation, Q628099]
[Q1366385, occupation, Q222344]
[Q7330114, occupation, Q7019111]
[Q3470448, occupation, Q628099]
[Q3470448, occupation, Q628099]
[Q552455, occupation, Q628099]
[Q180319, occupation, Q628099]
[Q5569385, occupation, Q628099]
[Q16732935, occupation, Q3387717]
[Q316142, occupation, Q212980]
[Q553621, occupation, Q130857]
[Q180319, occupation, Q628099]
[Q180319, occupation, Q628099]
[Q553621, occupation, Q130857]
[Q847345, occupation, Q164236]
[Q2707810, occupation, Q728711]
[Q180319, occupation, Q628099]
[Q552455, occupation, Q628099]
[Q6247850, occupation, Q628099]
[Q436425, occupation, Q948329]
[Q16732935, occupation, Q3387717]
[Q6406306, occupation, Q19595175]
[Q6063868, occupation, Q628099]
[Q3158478, occupation, Q579021]
[Q295615, occupation, Q628099]
[Q553621, occupation, Q130857]
[Q7820028, occupation, Q628099]
[Q16732935, occupation, Q3387717]
[Q6406306, occupation, Q19595175]
[Q5253023, occupation, Q486748]
[Q6247850, occupation, Q628099]
[Q1965837, occupation, Q28389]
[Q16732935, occupation, Q3387717]
[Q442184, occupation, Q7622988]
[Q180319, occupation, Q628099]
[Q16224337, occupation, Q3246315]
[Q295615, occupation, Q628099]
[Q5667739, occupation, Q628099]
[Q7330114, occupation, Q7019111]
[Q552455, occupation, Q628099]
[Q3087687, occupation, Q3212640]
[Q3470448, occupation, Q628099]
[Q6406306, occupation, Q19595175]
[Q295615, occupation, Q628099]
[Q552455, occupation, Q628099]
[Q1164355, occupation, Q183945]
[Q345221, occupation, Q628099]
[Q16732935, occupation, Q3387717]
[Q16224337, occupation, Q3246315]
[Q7330114, occupation, Q7019111]
[Q1041189, occupation, Q486748]
[Q7820028, occupation, Q628099]
[Q1965837, occupation, Q28389]
[Q716282, occupation, Q3282637]
[Q3085704, successful candidate, Q57446]
[Q3587224, successful candidate, Q34413]
[Q699380, successful candidate, Q35236]
[Q3085704, successful candidate, Q57446]
[Q1125968, successful candidate, Q128563]
[Q865914, successful candidate, Q57652]
[Q5450078, successful candidate, Q1390688]
[Q3587224, successful candidate, Q34413]
[Q22909554, successful candidate, Q311440]
[Q6467491, successful candidate, Q216594]
[Q17096500, successful candidate, Q10707]
[Q3587225, successful candidate, Q34413]
[Q865914, successful candidate, Q57652]
[Q17016953, successful candidate, Q4768021]
[Q487666, successful candidate, Q157]
[Q3085704, successful candidate, Q57446]
[Q5450078, successful candidate, Q1390688]
[Q22909554, successful candidate, Q311440]
[Q699380, successful candidate, Q35236]
[Q487666, successful candidate, Q157]
[Q3587225, successful candidate, Q34413]
[Q3587224, successful candidate, Q34413]
[Q6467491, successful candidate, Q216594]
[Q17096500, successful candidate, Q10707]
